-2.000000000000000111e-01,-2.999999999999999889e-01,-4.000000000000000222e-01,5.444380656332117319e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-3.512820512820513108e-01,5.573206017254509481e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-3.025641025641025994e-01,6.275637827316746797e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-2.538461538461538325e-01,4.984506566214544909e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-2.051282051282051488e-01,5.745305154961826144e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-1.564102564102564374e-01,4.625928369830552001e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-1.076923076923076983e-01,4.660029185152811948e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-5.897435897435898688e-02,5.366063060539134622e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,-1.025641025641027548e-02,5.396980866058908033e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,3.846153846153843592e-02,5.459661782050718726e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,8.717948717948714732e-02,4.711254934915535819e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,1.358974358974358587e-01,5.824363360523752142e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,1.846153846153846256e-01,4.986125766823625294e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,2.333333333333332815e-01,5.724226270371448599e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,2.820512820512820484e-01,5.420716245591364890e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,3.307692307692307043e-01,5.351525404187964519e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,3.794871794871794712e-01,6.091376290978605113e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,4.282051282051282382e-01,4.674947919438262600e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,4.769230769230768940e-01,5.606319090329012766e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,5.256410256410256610e-01,5.162653421208173166e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,5.743589743589743168e-01,5.759172400626449972e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,6.230769230769229727e-01,5.037193820417777967e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,6.717948717948717396e-01,4.695079793942212865e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,7.205128205128205066e-01,4.849782909163443678e-01
-2.000000000000000111e-01,-2.999999999999999889e-01,7.692307692307692735e-01,5.343830166686305283e-01
